消费地点,日期,时间段,人数
第四食堂,2019-04-09,16:00-17:00,136
第四食堂,2019-04-09,17:00-18:00,352
第四食堂,2019-04-09,18:00-19:00,519
第四食堂,2019-04-09,19:00-20:00,71
第四食堂,2019-04-09,20:00-21:00,8
第四食堂,2019-04-09,21:00-22:00,7
第四食堂,2019-04-09,22:00-23:00,5
第四食堂,2019-04-10,07:00-08:00,0
第四食堂,2019-04-10,08:00-09:00,0
第四食堂,2019-04-10,09:00-10:00,4
第四食堂,2019-04-10,10:00-11:00,14
第四食堂,2019-04-10,11:00-12:00,805
第四食堂,2019-04-10,12:00-13:00,476
第四食堂,2019-04-10,13:00-14:00,32
第四食堂,2019-04-10,14:00-15:00,0
第四食堂,2019-04-10,15:00-16:00,75
第四食堂,2019-04-10,16:00-17:00,149
第四食堂,2019-04-10,17:00-18:00,321
第四食堂,2019-04-10,18:00-19:00,542
第四食堂,2019-04-10,19:00-20:00,132
第四食堂,2019-04-10,20:00-21:00,8
第四食堂,2019-04-10,21:00-22:00,32
第四食堂,2019-04-10,22:00-23:00,5
第四食堂,2019-04-11,07:00-08:00,0
第四食堂,2019-04-11,08:00-09:00,0
第四食堂,2019-04-11,09:00-10:00,7
第四食堂,2019-04-11,10:00-11:00,9
第四食堂,2019-04-11,11:00-12:00,806
第四食堂,2019-04-11,12:00-13:00,510
第四食堂,2019-04-11,13:00-14:00,36
第四食堂,2019-04-11,14:00-15:00,8
第四食堂,2019-04-11,15:00-16:00,14
第四食堂,2019-04-11,16:00-17:00,65
第四食堂,2019-04-11,17:00-18:00,417
第四食堂,2019-04-11,18:00-19:00,457
第四食堂,2019-04-11,19:00-20:00,147
第四食堂,2019-04-11,20:00-21:00,18
第四食堂,2019-04-11,21:00-22:00,6
第四食堂,2019-04-11,22:00-23:00,6
第四食堂,2019-04-12,07:00-08:00,0
第四食堂,2019-04-12,08:00-09:00,0
第四食堂,2019-04-12,09:00-10:00,5
第四食堂,2019-04-12,10:00-11:00,11
第四食堂,2019-04-12,11:00-12:00,698
第四食堂,2019-04-12,12:00-13:00,448
第四食堂,2019-04-12,13:00-14:00,38
第四食堂,2019-04-12,14:00-15:00,0
第四食堂,2019-04-12,15:00-16:00,20
第四食堂,2019-04-12,16:00-17:00,110
第四食堂,2019-04-12,17:00-18:00,229
第四食堂,2019-04-12,18:00-19:00,384
第四食堂,2019-04-12,19:00-20:00,117
第四食堂,2019-04-12,20:00-21:00,24
第四食堂,2019-04-12,21:00-22:00,7
第四食堂,2019-04-12,22:00-23:00,5
第四食堂,2019-04-13,07:00-08:00,0
第四食堂,2019-04-13,08:00-09:00,0
第四食堂,2019-04-13,09:00-10:00,0
第四食堂,2019-04-13,10:00-11:00,30
第四食堂,2019-04-13,11:00-12:00,282
第四食堂,2019-04-13,12:00-13:00,278
第四食堂,2019-04-13,13:00-14:00,32
第四食堂,2019-04-13,14:00-15:00,12
第四食堂,2019-04-13,15:00-16:00,5
第四食堂,2019-04-13,16:00-17:00,24
第四食堂,2019-04-13,17:00-18:00,272
第四食堂,2019-04-13,18:00-19:00,284
第四食堂,2019-04-13,19:00-20:00,76
第四食堂,2019-04-13,20:00-21:00,9
第四食堂,2019-04-13,21:00-22:00,6
第四食堂,2019-04-13,22:00-23:00,4
第四食堂,2019-04-14,07:00-08:00,0
第四食堂,2019-04-14,08:00-09:00,0
第四食堂,2019-04-14,09:00-10:00,0
第四食堂,2019-04-14,10:00-11:00,16
第四食堂,2019-04-14,11:00-12:00,337
第四食堂,2019-04-14,12:00-13:00,288
第四食堂,2019-04-14,13:00-14:00,50
第四食堂,2019-04-14,14:00-15:00,3
第四食堂,2019-04-14,15:00-16:00,6
第四食堂,2019-04-14,16:00-17:00,16
第四食堂,2019-04-14,17:00-18:00,204
第四食堂,2019-04-14,18:00-19:00,350
第四食堂,2019-04-14,19:00-20:00,157
第四食堂,2019-04-14,20:00-21:00,23
第四食堂,2019-04-14,21:00-22:00,6
第四食堂,2019-04-14,22:00-23:00,3
第四食堂,2019-04-15,07:00-08:00,0
第四食堂,2019-04-15,08:00-09:00,0
第四食堂,2019-04-15,09:00-10:00,10
第四食堂,2019-04-15,10:00-11:00,22
第四食堂,2019-04-15,11:00-12:00,772
第四食堂,2019-04-15,12:00-13:00,448
第四食堂,2019-04-15,13:00-14:00,24
第四食堂,2019-04-15,14:00-15:00,0
第四食堂,2019-04-15,15:00-16:00,11
第四食堂,2019-04-15,16:00-17:00,137
第四食堂,2019-04-15,17:00-18:00,274
第四食堂,2019-04-15,18:00-19:00,499
第四食堂,2019-04-15,19:00-20:00,170
第四食堂,2019-04-15,20:00-21:00,6
第四食堂,2019-04-15,21:00-22:00,11
第四食堂,2019-04-15,22:00-23:00,3
第四食堂,2019-04-16,07:00-08:00,0
第四食堂,2019-04-16,08:00-09:00,1
第四食堂,2019-04-16,09:00-10:00,8
第四食堂,2019-04-16,10:00-11:00,25
第四食堂,2019-04-16,11:00-12:00,893
第四食堂,2019-04-16,12:00-13:00,416
第四食堂,2019-04-16,13:00-14:00,23
第四食堂,2019-04-16,14:00-15:00,4
第四食堂,2019-04-16,15:00-16:00,1
第四食堂,2019-04-16,16:00-17:00,136
第四食堂,2019-04-16,17:00-18:00,266
第四食堂,2019-04-16,18:00-19:00,555
第四食堂,2019-04-16,19:00-20:00,141
第四食堂,2019-04-16,20:00-21:00,18
第四食堂,2019-04-16,21:00-22:00,22
第四食堂,2019-04-16,22:00-23:00,4
第四食堂,2019-04-17,07:00-08:00,0
第四食堂,2019-04-17,08:00-09:00,1
第四食堂,2019-04-17,09:00-10:00,5
第四食堂,2019-04-17,10:00-11:00,26
第四食堂,2019-04-17,11:00-12:00,853
第四食堂,2019-04-17,12:00-13:00,369
第四食堂,2019-04-17,13:00-14:00,28
第四食堂,2019-04-17,14:00-15:00,0
第四食堂,2019-04-17,15:00-16:00,3
第四食堂,2019-04-17,16:00-17:00,117
第四食堂,2019-04-17,17:00-18:00,337
第四食堂,2019-04-17,18:00-19:00,418
第四食堂,2019-04-17,19:00-20:00,93
第四食堂,2019-04-17,20:00-21:00,9
第四食堂,2019-04-17,21:00-22:00,12
第四食堂,2019-04-17,22:00-23:00,3
第四食堂,2019-04-18,07:00-08:00,0
第四食堂,2019-04-18,08:00-09:00,0
第四食堂,2019-04-18,09:00-10:00,5
第四食堂,2019-04-18,10:00-11:00,32
第四食堂,2019-04-18,11:00-12:00,799
第四食堂,2019-04-18,12:00-13:00,381
第四食堂,2019-04-18,13:00-14:00,44
第四食堂,2019-04-18,14:00-15:00,10
第四食堂,2019-04-18,15:00-16:00,8
第四食堂,2019-04-18,16:00-17:00,56
第四食堂,2019-04-18,17:00-18:00,400
第四食堂,2019-04-18,18:00-19:00,401
第四食堂,2019-04-18,19:00-20:00,176
第四食堂,2019-04-18,20:00-21:00,21
第四食堂,2019-04-18,21:00-22:00,10
第四食堂,2019-04-18,22:00-23:00,10
第四食堂,2019-04-19,07:00-08:00,0
第四食堂,2019-04-19,08:00-09:00,0
第四食堂,2019-04-19,09:00-10:00,3
第四食堂,2019-04-19,10:00-11:00,27
第四食堂,2019-04-19,11:00-12:00,636
第四食堂,2019-04-19,12:00-13:00,424
第四食堂,2019-04-19,13:00-14:00,27
第四食堂,2019-04-19,14:00-15:00,0
第四食堂,2019-04-19,15:00-16:00,14
第四食堂,2019-04-19,16:00-17:00,108
第四食堂,2019-04-19,17:00-18:00,242
第四食堂,2019-04-19,18:00-19:00,325
第四食堂,2019-04-19,19:00-20:00,107
第四食堂,2019-04-19,20:00-21:00,20
第四食堂,2019-04-19,21:00-22:00,12
第四食堂,2019-04-19,22:00-23:00,9
第四食堂,2019-04-20,07:00-08:00,0
第四食堂,2019-04-20,08:00-09:00,0
第四食堂,2019-04-20,09:00-10:00,4
第四食堂,2019-04-20,10:00-11:00,25
第四食堂,2019-04-20,11:00-12:00,315
第四食堂,2019-04-20,12:00-13:00,341
第四食堂,2019-04-20,13:00-14:00,44
第四食堂,2019-04-20,14:00-15:00,5
第四食堂,2019-04-20,15:00-16:00,4
第四食堂,2019-04-20,16:00-17:00,26
第四食堂,2019-04-20,17:00-18:00,204
第四食堂,2019-04-20,18:00-19:00,235
第四食堂,2019-04-20,19:00-20:00,76
第四食堂,2019-04-20,20:00-21:00,6
第四食堂,2019-04-20,21:00-22:00,7
第四食堂,2019-04-20,22:00-23:00,2
第四食堂,2019-04-21,07:00-08:00,0
第四食堂,2019-04-21,08:00-09:00,0
第四食堂,2019-04-21,09:00-10:00,2
第四食堂,2019-04-21,10:00-11:00,23
第四食堂,2019-04-21,11:00-12:00,293
第四食堂,2019-04-21,12:00-13:00,316
第四食堂,2019-04-21,13:00-14:00,40
第四食堂,2019-04-21,14:00-15:00,7
第四食堂,2019-04-21,15:00-16:00,3
第四食堂,2019-04-21,16:00-17:00,45
第四食堂,2019-04-21,17:00-18:00,226
第四食堂,2019-04-21,18:00-19:00,284
第四食堂,2019-04-21,19:00-20:00,73
第四食堂,2019-04-21,20:00-21:00,9
第四食堂,2019-04-21,21:00-22:00,7
第四食堂,2019-04-21,22:00-23:00,2
第四食堂,2019-04-22,07:00-08:00,0
第四食堂,2019-04-22,08:00-09:00,0
第四食堂,2019-04-22,09:00-10:00,10
第四食堂,2019-04-22,10:00-11:00,20
第四食堂,2019-04-22,11:00-12:00,615
第四食堂,2019-04-22,12:00-13:00,405
第四食堂,2019-04-22,13:00-14:00,23
第四食堂,2019-04-22,14:00-15:00,0
第四食堂,2019-04-22,15:00-16:00,6
第四食堂,2019-04-22,16:00-17:00,169
第四食堂,2019-04-22,17:00-18:00,303
第四食堂,2019-04-22,18:00-19:00,496
第四食堂,2019-04-22,19:00-20:00,97
第四食堂,2019-04-22,20:00-21:00,5
第四食堂,2019-04-22,21:00-22:00,12
第四食堂,2019-04-22,22:00-23:00,5
第四食堂,2019-04-23,07:00-08:00,0
第四食堂,2019-04-23,08:00-09:00,0
第四食堂,2019-04-23,09:00-10:00,8
第四食堂,2019-04-23,10:00-11:00,17
第四食堂,2019-04-23,11:00-12:00,760
第四食堂,2019-04-23,12:00-13:00,422
第四食堂,2019-04-23,13:00-14:00,30
第四食堂,2019-04-23,14:00-15:00,2
第四食堂,2019-04-23,15:00-16:00,4
第四食堂,2019-04-23,16:00-17:00,156
第四食堂,2019-04-23,17:00-18:00,292
第四食堂,2019-04-23,18:00-19:00,497
第四食堂,2019-04-23,19:00-20:00,87
第四食堂,2019-04-23,20:00-21:00,8
第四食堂,2019-04-23,21:00-22:00,9
第四食堂,2019-04-23,22:00-23:00,2
第四食堂,2019-04-24,07:00-08:00,0
第四食堂,2019-04-24,08:00-09:00,0
第四食堂,2019-04-24,09:00-10:00,3
第四食堂,2019-04-24,10:00-11:00,18
第四食堂,2019-04-24,11:00-12:00,759
第四食堂,2019-04-24,12:00-13:00,405
第四食堂,2019-04-24,13:00-14:00,14
第四食堂,2019-04-24,14:00-15:00,0
第四食堂,2019-04-24,15:00-16:00,4
第四食堂,2019-04-24,16:00-17:00,145
第四食堂,2019-04-24,17:00-18:00,318
第四食堂,2019-04-24,18:00-19:00,282
第四食堂,2019-04-24,19:00-20:00,105
第四食堂,2019-04-24,20:00-21:00,16
第四食堂,2019-04-24,21:00-22:00,8
第四食堂,2019-04-24,22:00-23:00,5
第四食堂,2019-04-25,07:00-08:00,0
第四食堂,2019-04-25,08:00-09:00,0
第四食堂,2019-04-25,09:00-10:00,4
第四食堂,2019-04-25,10:00-11:00,32
第四食堂,2019-04-25,11:00-12:00,710
第四食堂,2019-04-25,12:00-13:00,430
第四食堂,2019-04-25,13:00-14:00,32
第四食堂,2019-04-25,14:00-15:00,4
第四食堂,2019-04-25,15:00-16:00,5
第四食堂,2019-04-25,16:00-17:00,57
第四食堂,2019-04-25,17:00-18:00,281
第四食堂,2019-04-25,18:00-19:00,343
第四食堂,2019-04-25,19:00-20:00,143
第四食堂,2019-04-25,20:00-21:00,15
第四食堂,2019-04-25,21:00-22:00,7
第四食堂,2019-04-25,22:00-23:00,5
第四食堂,2019-04-26,07:00-08:00,0
第四食堂,2019-04-26,08:00-09:00,0
第四食堂,2019-04-26,09:00-10:00,6
第四食堂,2019-04-26,10:00-11:00,32
第四食堂,2019-04-26,11:00-12:00,665
第四食堂,2019-04-26,12:00-13:00,357
第四食堂,2019-04-26,13:00-14:00,27
第四食堂,2019-04-26,14:00-15:00,0
第四食堂,2019-04-26,15:00-16:00,5
第四食堂,2019-04-26,16:00-17:00,57
第四食堂,2019-04-26,17:00-18:00,168
第四食堂,2019-04-26,18:00-19:00,242
第四食堂,2019-04-26,19:00-20:00,111
第四食堂,2019-04-26,20:00-21:00,17
第四食堂,2019-04-26,21:00-22:00,4
第四食堂,2019-04-26,22:00-23:00,0
第四食堂,2019-04-27,07:00-08:00,0
第四食堂,2019-04-27,08:00-09:00,0
第四食堂,2019-04-27,09:00-10:00,0
第四食堂,2019-04-27,10:00-11:00,0
第四食堂,2019-04-27,11:00-12:00,0
第四食堂,2019-04-27,12:00-13:00,0
第四食堂,2019-04-27,13:00-14:00,0
第四食堂,2019-04-27,14:00-15:00,0
第四食堂,2019-04-27,15:00-16:00,0
第四食堂,2019-04-27,16:00-17:00,0
第四食堂,2019-04-27,17:00-18:00,0
第四食堂,2019-04-27,18:00-19:00,0
第四食堂,2019-04-27,19:00-20:00,0
第四食堂,2019-04-27,20:00-21:00,0
第四食堂,2019-04-27,21:00-22:00,0
第四食堂,2019-04-27,22:00-23:00,0
第四食堂,2019-04-28,07:00-08:00,0
第四食堂,2019-04-28,08:00-09:00,0
第四食堂,2019-04-28,09:00-10:00,0
第四食堂,2019-04-28,10:00-11:00,0
第四食堂,2019-04-28,11:00-12:00,0
第四食堂,2019-04-28,12:00-13:00,0
第四食堂,2019-04-28,13:00-14:00,0
第四食堂,2019-04-28,14:00-15:00,0
第四食堂,2019-04-28,15:00-16:00,0
第四食堂,2019-04-28,16:00-17:00,0
第四食堂,2019-04-28,17:00-18:00,0
第四食堂,2019-04-28,18:00-19:00,0
第四食堂,2019-04-28,19:00-20:00,0
第四食堂,2019-04-28,20:00-21:00,0
第四食堂,2019-04-28,21:00-22:00,0
第四食堂,2019-04-28,22:00-23:00,0
第四食堂,2019-04-29,07:00-08:00,0
第四食堂,2019-04-29,08:00-09:00,0
第四食堂,2019-04-29,09:00-10:00,0
第四食堂,2019-04-29,10:00-11:00,16
第四食堂,2019-04-29,11:00-12:00,381
第四食堂,2019-04-29,12:00-13:00,315
第四食堂,2019-04-29,13:00-14:00,33
第四食堂,2019-04-29,14:00-15:00,4
第四食堂,2019-04-29,15:00-16:00,4
第四食堂,2019-04-29,16:00-17:00,14
第四食堂,2019-04-29,17:00-18:00,192
第四食堂,2019-04-29,18:00-19:00,337
第四食堂,2019-04-29,19:00-20:00,130
第四食堂,2019-04-29,20:00-21:00,24
第四食堂,2019-04-29,21:00-22:00,7
第四食堂,2019-04-29,22:00-23:00,6
第四食堂,2019-04-30,07:00-08:00,0
第四食堂,2019-04-30,08:00-09:00,0
第四食堂,2019-04-30,09:00-10:00,0
第四食堂,2019-04-30,10:00-11:00,21
第四食堂,2019-04-30,11:00-12:00,364
第四食堂,2019-04-30,12:00-13:00,341
第四食堂,2019-04-30,13:00-14:00,20
第四食堂,2019-04-30,14:00-15:00,4
第四食堂,2019-04-30,15:00-16:00,3
第四食堂,2019-04-30,16:00-17:00,32
第四食堂,2019-04-30,17:00-18:00,239
第四食堂,2019-04-30,18:00-19:00,373
第四食堂,2019-04-30,19:00-20:00,139
第四食堂,2019-04-30,20:00-21:00,16
第四食堂,2019-04-30,21:00-22:00,12
第四食堂,2019-04-30,22:00-23:00,3
红太阳超市,2019-04-01,07:00-08:00,17
红太阳超市,2019-04-01,08:00-09:00,7
红太阳超市,2019-04-01,09:00-10:00,29
红太阳超市,2019-04-01,10:00-11:00,16
红太阳超市,2019-04-01,11:00-12:00,29
红太阳超市,2019-04-01,12:00-13:00,46
红太阳超市,2019-04-01,13:00-14:00,14
红太阳超市,2019-04-01,14:00-15:00,21
红太阳超市,2019-04-01,15:00-16:00,10
红太阳超市,2019-04-01,16:00-17:00,58
红太阳超市,2019-04-01,17:00-18:00,27
红太阳超市,2019-04-01,18:00-19:00,50
红太阳超市,2019-04-01,19:00-20:00,30
红太阳超市,2019-04-01,20:00-21:00,24
红太阳超市,2019-04-01,21:00-22:00,35
红太阳超市,2019-04-01,22:00-23:00,29
红太阳超市,2019-04-02,07:00-08:00,0
红太阳超市,2019-04-02,08:00-09:00,13
红太阳超市,2019-04-02,09:00-10:00,9
红太阳超市,2019-04-02,10:00-11:00,14
红太阳超市,2019-04-02,11:00-12:00,10
红太阳超市,2019-04-02,12:00-13:00,40
红太阳超市,2019-04-02,13:00-14:00,57
红太阳超市,2019-04-02,14:00-15:00,8
红太阳超市,2019-04-02,15:00-16:00,14
红太阳超市,2019-04-02,16:00-17:00,10
红太阳超市,2019-04-02,17:00-18:00,51
红太阳超市,2019-04-02,18:00-19:00,32
红太阳超市,2019-04-02,19:00-20:00,49
红太阳超市,2019-04-02,20:00-21:00,27
红太阳超市,2019-04-02,21:00-22:00,17
红太阳超市,2019-04-02,22:00-23:00,33
红太阳超市,2019-04-03,07:00-08:00,18
红太阳超市,2019-04-03,08:00-09:00,4
红太阳超市,2019-04-03,09:00-10:00,2
红太阳超市,2019-04-03,10:00-11:00,12
红太阳超市,2019-04-03,11:00-12:00,8
红太阳超市,2019-04-03,12:00-13:00,40
红太阳超市,2019-04-03,13:00-14:00,42
红太阳超市,2019-04-03,14:00-15:00,17
红太阳超市,2019-04-03,15:00-16:00,28
红太阳超市,2019-04-03,16:00-17:00,5
红太阳超市,2019-04-03,17:00-18:00,55
红太阳超市,2019-04-03,18:00-19:00,37
红太阳超市,2019-04-03,19:00-20:00,50
红太阳超市,2019-04-03,20:00-21:00,27
红太阳超市,2019-04-03,21:00-22:00,8
红太阳超市,2019-04-03,22:00-23:00,45
红太阳超市,2019-04-04,07:00-08:00,0
红太阳超市,2019-04-04,08:00-09:00,12
红太阳超市,2019-04-04,09:00-10:00,6
红太阳超市,2019-04-04,10:00-11:00,15
红太阳超市,2019-04-04,11:00-12:00,10
红太阳超市,2019-04-04,12:00-13:00,35
红太阳超市,2019-04-04,13:00-14:00,54
红太阳超市,2019-04-04,14:00-15:00,29
红太阳超市,2019-04-04,15:00-16:00,18
红太阳超市,2019-04-04,16:00-17:00,28
红太阳超市,2019-04-04,17:00-18:00,14
红太阳超市,2019-04-04,18:00-19:00,46
红太阳超市,2019-04-04,19:00-20:00,54
红太阳超市,2019-04-04,20:00-21:00,32
红太阳超市,2019-04-04,21:00-22:00,11
红太阳超市,2019-04-04,22:00-23:00,40
红太阳超市,2019-04-05,07:00-08:00,12
红太阳超市,2019-04-05,08:00-09:00,18
红太阳超市,2019-04-05,09:00-10:00,16
红太阳超市,2019-04-05,10:00-11:00,13
红太阳超市,2019-04-05,11:00-12:00,44
红太阳超市,2019-04-05,12:00-13:00,82
红太阳超市,2019-04-05,13:00-14:00,17
红太阳超市,2019-04-05,14:00-15:00,16
红太阳超市,2019-04-05,15:00-16:00,10
红太阳超市,2019-04-05,16:00-17:00,10
红太阳超市,2019-04-05,17:00-18:00,28
红太阳超市,2019-04-05,18:00-19:00,59
红太阳超市,2019-04-05,19:00-20:00,33
红太阳超市,2019-04-05,20:00-21:00,20
红太阳超市,2019-04-05,21:00-22:00,20
红太阳超市,2019-04-05,22:00-23:00,21
红太阳超市,2019-04-06,07:00-08:00,5
红太阳超市,2019-04-06,08:00-09:00,4
红太阳超市,2019-04-06,09:00-10:00,14
红太阳超市,2019-04-06,10:00-11:00,11
红太阳超市,2019-04-06,11:00-12:00,25
红太阳超市,2019-04-06,12:00-13:00,35
红太阳超市,2019-04-06,13:00-14:00,14
红太阳超市,2019-04-06,14:00-15:00,10
红太阳超市,2019-04-06,15:00-16:00,12
红太阳超市,2019-04-06,16:00-17:00,8
红太阳超市,2019-04-06,17:00-18:00,32
红太阳超市,2019-04-06,18:00-19:00,41
红太阳超市,2019-04-06,19:00-20:00,21
红太阳超市,2019-04-06,20:00-21:00,12
红太阳超市,2019-04-06,21:00-22:00,23
红太阳超市,2019-04-06,22:00-23:00,28
红太阳超市,2019-04-07,07:00-08:00,2
红太阳超市,2019-04-07,08:00-09:00,5
红太阳超市,2019-04-07,09:00-10:00,17
红太阳超市,2019-04-07,10:00-11:00,9
红太阳超市,2019-04-07,11:00-12:00,28
红太阳超市,2019-04-07,12:00-13:00,59
红太阳超市,2019-04-07,13:00-14:00,16
红太阳超市,2019-04-07,14:00-15:00,12
红太阳超市,2019-04-07,15:00-16:00,8
红太阳超市,2019-04-07,16:00-17:00,18
红太阳超市,2019-04-07,17:00-18:00,21
红太阳超市,2019-04-07,18:00-19:00,24
红太阳超市,2019-04-07,19:00-20:00,25
红太阳超市,2019-04-07,20:00-21:00,14
红太阳超市,2019-04-07,21:00-22:00,21
红太阳超市,2019-04-07,22:00-23:00,23
红太阳超市,2019-04-08,07:00-08:00,0
红太阳超市,2019-04-08,08:00-09:00,15
红太阳超市,2019-04-08,09:00-10:00,24
红太阳超市,2019-04-08,10:00-11:00,23
红太阳超市,2019-04-08,11:00-12:00,43
红太阳超市,2019-04-08,12:00-13:00,48
红太阳超市,2019-04-08,13:00-14:00,12
红太阳超市,2019-04-08,14:00-15:00,22
红太阳超市,2019-04-08,15:00-16:00,8
红太阳超市,2019-04-08,16:00-17:00,64
红太阳超市,2019-04-08,17:00-18:00,51
红太阳超市,2019-04-08,18:00-19:00,67
红太阳超市,2019-04-08,19:00-20:00,42
红太阳超市,2019-04-08,20:00-21:00,20
红太阳超市,2019-04-08,21:00-22:00,52
红太阳超市,2019-04-08,22:00-23:00,36
红太阳超市,2019-04-09,07:00-08:00,31
红太阳超市,2019-04-09,08:00-09:00,3
红太阳超市,2019-04-09,09:00-10:00,18
红太阳超市,2019-04-09,10:00-11:00,12
红太阳超市,2019-04-09,11:00-12:00,28
红太阳超市,2019-04-09,12:00-13:00,27
红太阳超市,2019-04-09,13:00-14:00,8
红太阳超市,2019-04-09,14:00-15:00,24
红太阳超市,2019-04-09,15:00-16:00,7
红太阳超市,2019-04-09,16:00-17:00,65
红太阳超市,2019-04-09,17:00-18:00,30
红太阳超市,2019-04-09,18:00-19:00,42
红太阳超市,2019-04-09,19:00-20:00,28
红太阳超市,2019-04-09,20:00-21:00,16
红太阳超市,2019-04-09,21:00-22:00,55
红太阳超市,2019-04-09,22:00-23:00,35
红太阳超市,2019-04-10,07:00-08:00,18
红太阳超市,2019-04-10,08:00-09:00,7
红太阳超市,2019-04-10,09:00-10:00,13
红太阳超市,2019-04-10,10:00-11:00,8
红太阳超市,2019-04-10,11:00-12:00,36
红太阳超市,2019-04-10,12:00-13:00,51
红太阳超市,2019-04-10,13:00-14:00,16
红太阳超市,2019-04-10,14:00-15:00,23
红太阳超市,2019-04-10,15:00-16:00,15
红太阳超市,2019-04-10,16:00-17:00,46
红太阳超市,2019-04-10,17:00-18:00,25
红太阳超市,2019-04-10,18:00-19:00,58
红太阳超市,2019-04-10,19:00-20:00,21
红太阳超市,2019-04-10,20:00-21:00,14
红太阳超市,2019-04-10,21:00-22:00,72
红太阳超市,2019-04-10,22:00-23:00,19
红太阳超市,2019-04-11,07:00-08:00,19
红太阳超市,2019-04-11,08:00-09:00,4
红太阳超市,2019-04-11,09:00-10:00,26
红太阳超市,2019-04-11,10:00-11:00,5
红太阳超市,2019-04-11,11:00-12:00,25
红太阳超市,2019-04-11,12:00-13:00,40
红太阳超市,2019-04-11,13:00-14:00,11
红太阳超市,2019-04-11,14:00-15:00,25
红太阳超市,2019-04-11,15:00-16:00,18
红太阳超市,2019-04-11,16:00-17:00,44
红太阳超市,2019-04-11,17:00-18:00,40
红太阳超市,2019-04-11,18:00-19:00,57
红太阳超市,2019-04-11,19:00-20:00,27
红太阳超市,2019-04-11,20:00-21:00,17
红太阳超市,2019-04-11,21:00-22:00,45
红太阳超市,2019-04-11,22:00-23:00,34
红太阳超市,2019-04-12,07:00-08:00,21
红太阳超市,2019-04-12,08:00-09:00,8
红太阳超市,2019-04-12,09:00-10:00,12
红太阳超市,2019-04-12,10:00-11:00,8
红太阳超市,2019-04-12,11:00-12:00,39
红太阳超市,2019-04-12,12:00-13:00,43
红太阳超市,2019-04-12,13:00-14:00,23
红太阳超市,2019-04-12,14:00-15:00,20
红太阳超市,2019-04-12,15:00-16:00,14
红太阳超市,2019-04-12,16:00-17:00,51
红太阳超市,2019-04-12,17:00-18:00,39
红太阳超市,2019-04-12,18:00-19:00,44
红太阳超市,2019-04-12,19:00-20:00,33
红太阳超市,2019-04-12,20:00-21:00,27
红太阳超市,2019-04-12,21:00-22:00,35
红太阳超市,2019-04-12,22:00-23:00,39
红太阳超市,2019-04-13,07:00-08:00,6
红太阳超市,2019-04-13,08:00-09:00,13
红太阳超市,2019-04-13,09:00-10:00,23
红太阳超市,2019-04-13,10:00-11:00,5
红太阳超市,2019-04-13,11:00-12:00,16
红太阳超市,2019-04-13,12:00-13:00,32
红太阳超市,2019-04-13,13:00-14:00,10
红太阳超市,2019-04-13,14:00-15:00,11
红太阳超市,2019-04-13,15:00-16:00,16
红太阳超市,2019-04-13,16:00-17:00,11
红太阳超市,2019-04-13,17:00-18:00,38
红太阳超市,2019-04-13,18:00-19:00,41
红太阳超市,2019-04-13,19:00-20:00,31
红太阳超市,2019-04-13,20:00-21:00,16
红太阳超市,2019-04-13,21:00-22:00,16
红太阳超市,2019-04-13,22:00-23:00,24
红太阳超市,2019-04-14,07:00-08:00,5
红太阳超市,2019-04-14,08:00-09:00,7
红太阳超市,2019-04-14,09:00-10:00,3
红太阳超市,2019-04-14,10:00-11:00,12
红太阳超市,2019-04-14,11:00-12:00,25
红太阳超市,2019-04-14,12:00-13:00,45
红太阳超市,2019-04-14,13:00-14:00,13
红太阳超市,2019-04-14,14:00-15:00,13
红太阳超市,2019-04-14,15:00-16:00,18
红太阳超市,2019-04-14,16:00-17:00,17
红太阳超市,2019-04-14,17:00-18:00,40
红太阳超市,2019-04-14,18:00-19:00,35
红太阳超市,2019-04-14,19:00-20:00,27
红太阳超市,2019-04-14,20:00-21:00,18
红太阳超市,2019-04-14,21:00-22:00,38
红太阳超市,2019-04-14,22:00-23:00,39
红太阳超市,2019-04-15,07:00-08:00,6
红太阳超市,2019-04-15,08:00-09:00,3
红太阳超市,2019-04-15,09:00-10:00,21
红太阳超市,2019-04-15,10:00-11:00,10
红太阳超市,2019-04-15,11:00-12:00,50
红太阳超市,2019-04-15,12:00-13:00,39
红太阳超市,2019-04-15,13:00-14:00,15
红太阳超市,2019-04-15,14:00-15:00,25
红太阳超市,2019-04-15,15:00-16:00,8
红太阳超市,2019-04-15,16:00-17:00,95
红太阳超市,2019-04-15,17:00-18:00,41
红太阳超市,2019-04-15,18:00-19:00,64
红太阳超市,2019-04-15,19:00-20:00,40
红太阳超市,2019-04-15,20:00-21:00,16
红太阳超市,2019-04-15,21:00-22:00,64
红太阳超市,2019-04-15,22:00-23:00,26
红太阳超市,2019-04-16,07:00-08:00,28
红太阳超市,2019-04-16,08:00-09:00,7
红太阳超市,2019-04-16,09:00-10:00,21
红太阳超市,2019-04-16,10:00-11:00,6
红太阳超市,2019-04-16,11:00-12:00,48
红太阳超市,2019-04-16,12:00-13:00,53
红太阳超市,2019-04-16,13:00-14:00,24
红太阳超市,2019-04-16,14:00-15:00,28
红太阳超市,2019-04-16,15:00-16:00,10
红太阳超市,2019-04-16,16:00-17:00,114
红太阳超市,2019-04-16,17:00-18:00,42
红太阳超市,2019-04-16,18:00-19:00,55
红太阳超市,2019-04-16,19:00-20:00,29
红太阳超市,2019-04-16,20:00-21:00,16
